game_id,date,time,stadium,home_team,away_team,result
095,15/06/2024,15:30,Raimundo Sampaio / Belo Horizonte,America Saf / MG,Crb / AL,2 X 1
096,14/06/2024,21:00,Aderbal Ramos da Silva / Florianopolis,Avaí / SC,Guarani / SP,3 X 2
097,16/06/2024,16:00,Hercílio Luz / Itajai,Brusque / SC,Ceará / CE,1 X 0
098,14/06/2024,19:00,Germano Kruger / Ponta Grossa,Operário / PR,Santos / SP,1 X 0
099,13/06/2024,21:00,Carlos Zamith / Manaus,Amazonas Fc / AM,Chapecoense / SC,0 X 1
100,16/06/2024,18:30,Arena Pernambuco Governador Carlos Wilson Campos / São Lourenço da Mata,Sport / PE,Mirassol / SP,1 X 0
101,20/06/2024,19:00,Onésio Brasileiro Alvarenga / Goiania,Vila Nova / GO,Mirassol / SP,1 X 0
102,18/06/2024,19:00,Brinco de Ouro da Princesa / Campinas,Guarani / SP,Ituano / SP,3 X 3
103,19/06/2024,21:00,Santa Cruz / Ribeirao Preto,Botafogo / SP,Ponte Preta / SP,2 X 0
104,18/06/2024,21:00,Dr. Jorge Ismael de Biasi / Novo Horizonte,Gremio Novorizontino - Saf / SP,Amazonas Fc / AM,1 X 1
105,19/06/2024,19:00,Urbano Caldeira / Santos,Santos / SP,Goiás / GO,2 X 0
106,17/06/2024,21:00,Índio Condá / Chapeco,Chapecoense / SC,Operário / PR,0 X 1
107,19/06/2024,21:30,Hercílio Luz / Itajai,Brusque / SC,Avaí / SC,0 X 0
108,19/06/2024,21:30,Major Antônio Couto Pereira / Curitiba,Coritiba S.a.f. / PR,America Saf / MG,1 X 0
109,18/06/2024,21:30,Leônidas Sobré de Castro / Belem,Paysandu / PA,Crb / AL,1 X 1
110,20/06/2024,21:30,Governador Plácido Aderaldo Castelo / Fortaleza,Ceará / CE,Sport / PE,0 X 0
111,23/06/2024,18:30,Onésio Brasileiro Alvarenga / Goiania,Vila Nova / GO,Goiás / GO,1 X 0
112,25/06/2024,21:00,Moisés Lucarelli / Campinas,Ponte Preta / SP,Ceará / CE,3 X 1
