game_id,date,time,stadium,home_team,away_team,result
258,14/09/2025,18:30,Estádio Joaquim Portugal  / Sao Joao del Rei,Athletic Saf / MG,Botafogo / SP,2 X 0
259,15/09/2025,19:00,Ademar Pereira de Barros / Araraquara,Ferroviária / SP,Gremio Novorizontino - Saf / SP,1 X 2
260,12/09/2025,19:00,Sylvio Raulino de Oliveira / Volta Redonda,Volta Redonda / RJ,Criciúma / SC,0 X 0
261,21/09/2025,19:00,Estádio Mario Celso Petraglia / Curitiba,Athletico Paranaense / PR,Vila Nova / GO,2 X 0
262,20/09/2025,16:00,Hailé Pinheiro / Goiania,Goiás / GO,Paysandu / PA,1 X 0
263,21/09/2025,20:30,Arena Pantanal / Cuiaba,Cuiabá Saf / MT,Chapecoense / SC,1 X 0
264,20/09/2025,20:30,Evandro Almeida / Belem,Remo / PA,Atlético Goianiense Saf / GO,0 X 1
265,20/09/2025,18:30,Aderbal Ramos da Silva / Florianopolis,Avaí / SC,Ferroviária / SP,2 X 2
266,21/09/2025,16:00,Heriberto Hulse / Criciuma,Criciúma / SC,Crb / AL,1 X 0
267,20/09/2025,18:30,Carlos Zamith / Manaus,Amazonas Saf / AM,Volta Redonda / RJ,1 X 0
268,21/09/2025,16:00,Raimundo Sampaio / Belo Horizonte,America Saf / MG,Coritiba S.a.f. / PR,1 X 0
269,19/09/2025,19:00,Dr. Jorge Ismael de Biasi / Novo Horizonte,Gremio Novorizontino - Saf / SP,Athletic Saf / MG,1 X 0
270,18/09/2025,19:00,Santa Cruz / Ribeirao Preto,Botafogo / SP,Operário / PR,1 X 1
271,25/09/2025,19:00,Major Antônio Couto Pereira / Curitiba,Coritiba S.a.f. / PR,Criciúma / SC,0 X 2
272,24/09/2025,19:00,Onésio Brasileiro Alvarenga / Goiania,Vila Nova / GO,Cuiabá Saf / MT,2 X 2
273,25/09/2025,21:30,Antônio Accioly / Goiania,Atlético Goianiense Saf / GO,America Saf / MG,1 X 0
274,23/09/2025,19:30,Leônidas Sobré de Castro / Belem,Paysandu / PA,Gremio Novorizontino - Saf / SP,0 X 1
275,25/09/2025,21:35,Índio Condá / Chapeco,Chapecoense / SC,Avaí / SC,0 X 1
276,24/09/2025,20:00,Germano Kruger / Ponta Grossa,Operário / PR,Amazonas Saf / AM,2 X 1
277,24/09/2025,19:00,Rei Pelé / Maceio,Crb / AL,Botafogo / SP,3 X 2
278,24/09/2025,19:00,Estádio Joaquim Portugal  / Sao Joao del Rei,Athletic Saf / MG,Athletico Paranaense / PR,0 X 3
279,23/09/2025,21:35,Ademar Pereira de Barros / Araraquara,Ferroviária / SP,Goiás / GO,1 X 1
280,24/09/2025,21:30,Sylvio Raulino de Oliveira / Volta Redonda,Volta Redonda / RJ,Remo / PA,2 X 1
281,27/09/2025,20:30,Estádio Mario Celso Petraglia / Curitiba,Athletico Paranaense / PR,Operário / PR,1 X 0
282,30/09/2025,21:35,Hailé Pinheiro / Goiania,Goiás / GO,Atlético Goianiense Saf / GO,0 X 0
283,28/09/2025,20:30,Arena Pantanal / Cuiaba,Cuiabá Saf / MT,Athletic Saf / MG,2 X 1
284,28/09/2025,18:00,Olímpico do Pará / Belem,Remo / PA,Crb / AL,4 X 2
285,29/09/2025,19:30,Aderbal Ramos da Silva / Florianopolis,Avaí / SC,Coritiba S.a.f. / PR,0 X 2
286,28/09/2025,16:00,Heriberto Hulse / Criciuma,Criciúma / SC,Paysandu / PA,2 X 4
287,29/09/2025,16:00,Carlos Zamith / Manaus,Amazonas Saf / AM,Chapecoense / SC,1 X 3
288,29/09/2025,19:00,Raimundo Sampaio / Belo Horizonte,America Saf / MG,Volta Redonda / RJ,2 X 1
289,28/09/2025,16:00,Dr. Jorge Ismael de Biasi / Novo Horizonte,Gremio Novorizontino - Saf / SP,Vila Nova / GO,1 X 1
290,28/09/2025,18:30,Santa Cruz / Ribeirao Preto,Botafogo / SP,Ferroviária / SP,1 X 2
291,03/10/2025,21:30,Major Antônio Couto Pereira / Curitiba,Coritiba S.a.f. / PR,Botafogo / SP,2 X 0
292,02/10/2025,21:30,Onésio Brasileiro Alvarenga / Goiania,Vila Nova / GO,Criciúma / SC,1 X 1
293,05/10/2025,20:30,Antônio Accioly / Goiania,Atlético Goianiense Saf / GO,Athletico Paranaense / PR,3 X 0
294,02/10/2025,19:00,Leônidas Sobré de Castro / Belem,Paysandu / PA,Cuiabá Saf / MT,1 X 1
295,04/10/2025,16:00,Índio Condá / Chapeco,Chapecoense / SC,Gremio Novorizontino - Saf / SP,1 X 0
296,05/10/2025,16:00,Germano Kruger / Ponta Grossa,Operário / PR,Remo / PA,0 X 1
297,03/10/2025,21:35,Rei Pelé / Maceio,Crb / AL,Avaí / SC,1 X 0
298,03/10/2025,19:00,Estádio Joaquim Portugal  / Sao Joao del Rei,Athletic Saf / MG,Amazonas Saf / AM,2 X 2
299,04/10/2025,20:30,Ademar Pereira de Barros / Araraquara,Ferroviária / SP,America Saf / MG,1 X 3
300,04/10/2025,18:30,Sylvio Raulino de Oliveira / Volta Redonda,Volta Redonda / RJ,Goiás / GO,0 X 0
301,09/10/2025,19:30,Major Antônio Couto Pereira / Curitiba,Coritiba S.a.f. / PR,Atlético Goianiense Saf / GO,2 X 1
302,07/10/2025,21:30,Hailé Pinheiro / Goiania,Goiás / GO,Crb / AL,1 X 2
303,08/10/2025,19:00,Arena Pantanal / Cuiaba,Cuiabá Saf / MT,Gremio Novorizontino - Saf / SP,0 X 1
304,09/10/2025,21:35,Evandro Almeida / Belem,Remo / PA,Athletico Paranaense / PR,2 X 1
305,08/10/2025,21:00,Aderbal Ramos da Silva / Florianopolis,Avaí / SC,Volta Redonda / RJ,3 X 0
306,08/10/2025,19:00,Germano Kruger / Ponta Grossa,Operário / PR,Athletic Saf / MG,1 X 4
307,07/10/2025,20:00,Carlos Zamith / Manaus,Amazonas Saf / AM,Criciúma / SC,2 X 1
308,08/10/2025,21:30,Raimundo Sampaio / Belo Horizonte,America Saf / MG,Vila Nova / GO,1 X 1
309,09/10/2025,19:00,Ademar Pereira de Barros / Araraquara,Ferroviária / SP,Chapecoense / SC,0 X 1
310,07/10/2025,21:35,Santa Cruz / Ribeirao Preto,Botafogo / SP,Paysandu / PA,1 X 0
311,14/10/2025,21:30,Estádio Mario Celso Petraglia / Curitiba,Athletico Paranaense / PR,Avaí / SC,1 X 1
312,12/10/2025,18:30,Onésio Brasileiro Alvarenga / Goiania,Vila Nova / GO,Amazonas Saf / AM,1 X 0
313,12/10/2025,20:30,Arena Pantanal / Cuiaba,Cuiabá Saf / MT,Coritiba S.a.f. / PR,1 X 0
314,14/10/2025,19:30,Olímpico do Pará / Belem,Paysandu / PA,Remo / PA,2 X 3
